"TrialID","ClipID","EventID"
"3564.P003","3564","P003"
"3571.P001","3571","P001"
"3571.P002","3571","P002"
"3571.P003","3571","P003"
"3572.P001","3572","P001"
"3572.P002","3572","P002"
"3572.P003","3572","P003"
"3573.P001","3573","P001"
"3573.P002","3573","P002"
"3573.P003","3573","P003"
"3577.P001","3577","P001"
"3577.P002","3577","P002"
"3577.P003","3577","P003"
"3583.P001","3583","P001"
"3583.P002","3583","P002"
"3583.P003","3583","P003"
"3584.P001","3584","P001"
"3584.P002","3584","P002"
"3584.P003","3584","P003"
"3587.P001","3587","P001"
"3587.P002","3587","P002"
"3587.P003","3587","P003"
"3589.P001","3589","P001"
"3589.P002","3589","P002"
"3589.P003","3589","P003"
"3590.P001","3590","P001"
"3590.P002","3590","P002"
"3590.P003","3590","P003"
"3591.P001","3591","P001"
"3591.P002","3591","P002"
"3591.P003","3591","P003"
"3592.P001","3592","P001"
"3592.P002","3592","P002"
"3592.P003","3592","P003"
"3593.P001","3593","P001"
"3593.P002","3593","P002"
"3593.P003","3593","P003"
"3596.P001","3596","P001"
"3596.P002","3596","P002"
"3596.P003","3596","P003"
"3598.P001","3598","P001"
"3598.P002","3598","P002"
"3598.P003","3598","P003"
"3605.P001","3605","P001"
"3605.P002","3605","P002"
"3605.P003","3605","P003"
"3621.P001","3621","P001"
"3621.P002","3621","P002"
"3621.P003","3621","P003"
"3639.P001","3639","P001"
"3639.P002","3639","P002"
"3639.P003","3639","P003"
"3644.P001","3644","P001"
"3644.P002","3644","P002"
"3644.P003","3644","P003"
"3645.P001","3645","P001"
"3645.P002","3645","P002"
"3645.P003","3645","P003"
"3647.P001","3647","P001"
"3647.P002","3647","P002"
"3647.P003","3647","P003"
"3648.P001","3648","P001"
"3648.P002","3648","P002"
"3648.P003","3648","P003"
"3649.P001","3649","P001"
"3649.P002","3649","P002"
"3649.P003","3649","P003"
"3652.P001","3652","P001"
"3652.P002","3652","P002"
"3652.P003","3652","P003"
"3654.P001","3654","P001"
"3654.P002","3654","P002"
"3654.P003","3654","P003"
"3657.P001","3657","P001"
"3657.P002","3657","P002"
"3657.P003","3657","P003"
"3661.P001","3661","P001"
"3661.P002","3661","P002"
"3661.P003","3661","P003"
"3662.P001","3662","P001"
"3662.P002","3662","P002"
"3662.P003","3662","P003"
"3664.P001","3664","P001"
"3664.P002","3664","P002"
"3664.P003","3664","P003"
"3667.P001","3667","P001"
"3667.P002","3667","P002"
"3667.P003","3667","P003"
"3669.P001","3669","P001"
"3669.P002","3669","P002"
"3669.P003","3669","P003"
"3686.P001","3686","P001"
"3686.P002","3686","P002"
"3686.P003","3686","P003"
"3687.P001","3687","P001"
"3687.P002","3687","P002"
"3687.P003","3687","P003"
"3688.P001","3688","P001"
"3688.P002","3688","P002"
"3688.P003","3688","P003"
"3689.P001","3689","P001"
"3689.P002","3689","P002"
"3689.P003","3689","P003"
"3690.P001","3690","P001"
"3690.P002","3690","P002"
"3690.P003","3690","P003"
"3691.P001","3691","P001"
"3691.P002","3691","P002"
"3691.P003","3691","P003"
"3692.P001","3692","P001"
"3692.P002","3692","P002"
"3692.P003","3692","P003"
"3697.P001","3697","P001"
"3697.P002","3697","P002"
"3697.P003","3697","P003"
"3698.P001","3698","P001"
"3698.P002","3698","P002"
"3698.P003","3698","P003"
"3700.P001","3700","P001"
"3700.P002","3700","P002"
"3700.P003","3700","P003"
"3701.P001","3701","P001"
"3701.P002","3701","P002"
"3701.P003","3701","P003"
"3704.P001","3704","P001"
"3704.P002","3704","P002"
"3704.P003","3704","P003"
"3705.P001","3705","P001"
"3705.P002","3705","P002"
"3705.P003","3705","P003"
"3710.P001","3710","P001"
"3710.P002","3710","P002"
"3710.P003","3710","P003"
"3712.P001","3712","P001"
"3712.P002","3712","P002"
"3712.P003","3712","P003"
"3714.P001","3714","P001"
"3714.P002","3714","P002"
"3714.P003","3714","P003"
"3716.P001","3716","P001"
"3716.P002","3716","P002"
"3716.P003","3716","P003"
"3719.P001","3719","P001"
"3719.P002","3719","P002"
"3719.P003","3719","P003"
"3722.P001","3722","P001"
"3722.P002","3722","P002"
"3722.P003","3722","P003"
"3724.P001","3724","P001"
"3724.P002","3724","P002"
"3724.P003","3724","P003"
"3738.P001","3738","P001"
"3738.P002","3738","P002"
"3738.P003","3738","P003"
"3741.P001","3741","P001"
"3741.P002","3741","P002"
"3741.P003","3741","P003"
"3744.P001","3744","P001"
"3744.P002","3744","P002"
"3744.P003","3744","P003"
"3746.P001","3746","P001"
"3746.P002","3746","P002"
"3746.P003","3746","P003"
"3748.P001","3748","P001"
"3748.P002","3748","P002"
"3748.P003","3748","P003"
"3754.P001","3754","P001"
"3754.P002","3754","P002"
"3754.P003","3754","P003"
"3756.P001","3756","P001"
"3756.P002","3756","P002"
"3756.P003","3756","P003"
"3757.P001","3757","P001"
"3757.P002","3757","P002"
"3757.P003","3757","P003"
"3763.P001","3763","P001"
"3763.P002","3763","P002"
"3763.P003","3763","P003"
"3765.P001","3765","P001"
"3765.P002","3765","P002"
"3765.P003","3765","P003"
"3771.P001","3771","P001"
"3771.P002","3771","P002"
"3771.P003","3771","P003"
"3777.P001","3777","P001"
"3777.P002","3777","P002"
"3777.P003","3777","P003"
"3782.P001","3782","P001"
"3782.P002","3782","P002"
"3782.P003","3782","P003"
"3786.P001","3786","P001"
"3786.P002","3786","P002"
"3786.P003","3786","P003"
"3787.P001","3787","P001"
"3787.P002","3787","P002"
"3787.P003","3787","P003"
"3794.P001","3794","P001"
"3794.P002","3794","P002"
"3794.P003","3794","P003"
"3796.P001","3796","P001"
"3796.P002","3796","P002"
"3796.P003","3796","P003"
"3798.P001","3798","P001"
"3798.P002","3798","P002"
"3798.P003","3798","P003"
"3799.P001","3799","P001"
"3799.P002","3799","P002"
"3799.P003","3799","P003"
"3800.P001","3800","P001"
"3800.P002","3800","P002"
"3800.P003","3800","P003"
"3802.P001","3802","P001"
"3802.P002","3802","P002"
"3802.P003","3802","P003"
"3803.P001","3803","P001"
"3803.P002","3803","P002"
"3803.P003","3803","P003"
"3804.P001","3804","P001"
"3804.P002","3804","P002"
"3804.P003","3804","P003"
"3805.P001","3805","P001"
"3805.P002","3805","P002"
"3805.P003","3805","P003"
"3808.P001","3808","P001"
"3808.P002","3808","P002"
"3808.P003","3808","P003"
"3809.P001","3809","P001"
"3809.P002","3809","P002"
"3809.P003","3809","P003"
"3811.P001","3811","P001"
"3811.P002","3811","P002"
"3811.P003","3811","P003"
"3812.P001","3812","P001"
"3812.P002","3812","P002"
"3812.P003","3812","P003"
"3814.P001","3814","P001"
"3814.P002","3814","P002"
"3814.P003","3814","P003"
"3821.P001","3821","P001"
"3821.P002","3821","P002"
"3821.P003","3821","P003"
"3822.P001","3822","P001"
"3822.P002","3822","P002"
"3822.P003","3822","P003"
"3835.P001","3835","P001"
"3835.P002","3835","P002"
"3835.P003","3835","P003"
"3837.P001","3837","P001"
"3837.P002","3837","P002"
"3837.P003","3837","P003"
"3841.P001","3841","P001"
"3841.P002","3841","P002"
"3841.P003","3841","P003"
"3842.P001","3842","P001"
"3842.P002","3842","P002"
"3842.P003","3842","P003"
"3843.P001","3843","P001"
"3843.P002","3843","P002"
"3843.P003","3843","P003"
"3845.P001","3845","P001"
"3845.P002","3845","P002"
"3845.P003","3845","P003"
"3846.P001","3846","P001"
"3846.P002","3846","P002"
"3846.P003","3846","P003"
"3848.P001","3848","P001"
"3848.P002","3848","P002"
"3848.P003","3848","P003"
"3852.P001","3852","P001"
"3852.P002","3852","P002"
"3852.P003","3852","P003"
"3855.P001","3855","P001"
"3855.P002","3855","P002"
"3855.P003","3855","P003"
"3856.P001","3856","P001"
"3856.P002","3856","P002"
"3856.P003","3856","P003"
"3858.P001","3858","P001"
"3858.P002","3858","P002"
"3858.P003","3858","P003"
"3859.P001","3859","P001"
"3859.P002","3859","P002"
"3859.P003","3859","P003"
"3860.P001","3860","P001"
"3860.P002","3860","P002"
"3860.P003","3860","P003"
"3861.P001","3861","P001"
"3861.P002","3861","P002"
"3861.P003","3861","P003"
"3865.P001","3865","P001"
"3865.P002","3865","P002"
"3865.P003","3865","P003"
"3866.P001","3866","P001"
"3866.P002","3866","P002"
"3866.P003","3866","P003"
"3871.P001","3871","P001"
"3871.P002","3871","P002"
"3871.P003","3871","P003"
"3876.P001","3876","P001"
"3876.P002","3876","P002"
"3876.P003","3876","P003"
"3877.P001","3877","P001"
"3877.P002","3877","P002"
"3877.P003","3877","P003"
"3880.P001","3880","P001"
"3880.P002","3880","P002"
"3880.P003","3880","P003"
"3881.P001","3881","P001"
"3881.P002","3881","P002"
"3881.P003","3881","P003"
"3888.P001","3888","P001"
"3888.P002","3888","P002"
"3888.P003","3888","P003"
"3889.P001","3889","P001"
"3889.P002","3889","P002"
"3889.P003","3889","P003"
"3891.P001","3891","P001"
"3891.P002","3891","P002"
"3891.P003","3891","P003"
"3897.P001","3897","P001"
"3897.P002","3897","P002"
"3897.P003","3897","P003"
"3898.P001","3898","P001"
"3898.P002","3898","P002"
"3898.P003","3898","P003"
"3900.P001","3900","P001"
"3900.P002","3900","P002"
"3900.P003","3900","P003"
"3901.P001","3901","P001"
"3901.P002","3901","P002"
"3901.P003","3901","P003"
"3907.P001","3907","P001"
"3907.P002","3907","P002"
"3907.P003","3907","P003"
"3908.P001","3908","P001"
"3908.P002","3908","P002"
"3908.P003","3908","P003"
"3912.P001","3912","P001"
"3912.P002","3912","P002"
"3912.P003","3912","P003"
"3916.P001","3916","P001"
"3916.P002","3916","P002"
"3916.P003","3916","P003"
"3919.P001","3919","P001"
"3919.P002","3919","P002"
"3919.P003","3919","P003"
"3920.P001","3920","P001"
"3920.P002","3920","P002"
"3920.P003","3920","P003"
"3925.P001","3925","P001"
"3925.P002","3925","P002"
"3925.P003","3925","P003"
"3926.P001","3926","P001"
"3926.P002","3926","P002"
"3926.P003","3926","P003"
"3931.P001","3931","P001"
"3931.P002","3931","P002"
"3931.P003","3931","P003"
"3933.P001","3933","P001"
"3933.P002","3933","P002"
"3933.P003","3933","P003"
"3935.P001","3935","P001"
"3935.P002","3935","P002"
"3935.P003","3935","P003"
"3936.P001","3936","P001"
"3936.P002","3936","P002"
"3936.P003","3936","P003"
"3937.P001","3937","P001"
"3937.P002","3937","P002"
"3937.P003","3937","P003"
"3938.P001","3938","P001"
"3938.P002","3938","P002"
"3938.P003","3938","P003"
"3941.P001","3941","P001"
"3941.P002","3941","P002"
"3941.P003","3941","P003"
"3942.P001","3942","P001"
"3942.P002","3942","P002"
"3942.P003","3942","P003"
"3943.P001","3943","P001"
"3943.P002","3943","P002"
"3943.P003","3943","P003"
"3952.P001","3952","P001"
"3952.P002","3952","P002"
"3952.P003","3952","P003"
"3956.P001","3956","P001"
"3956.P002","3956","P002"
"3956.P003","3956","P003"
"3962.P001","3962","P001"
"3962.P002","3962","P002"
"3962.P003","3962","P003"
"3965.P001","3965","P001"
"3965.P002","3965","P002"
"3965.P003","3965","P003"
"3968.P001","3968","P001"
"3968.P002","3968","P002"
"3968.P003","3968","P003"
"3970.P001","3970","P001"
"3970.P002","3970","P002"
"3970.P003","3970","P003"
"3971.P001","3971","P001"
"3971.P002","3971","P002"
"3971.P003","3971","P003"
"3977.P001","3977","P001"
"3977.P002","3977","P002"
"3977.P003","3977","P003"
"3988.P001","3988","P001"
"3988.P002","3988","P002"
"3988.P003","3988","P003"
"3990.P001","3990","P001"
"3990.P002","3990","P002"
"3990.P003","3990","P003"
"3992.P001","3992","P001"
"3992.P002","3992","P002"
"3992.P003","3992","P003"
"3994.P001","3994","P001"
"3994.P002","3994","P002"
"3994.P003","3994","P003"
"3995.P001","3995","P001"
"3995.P002","3995","P002"
"3995.P003","3995","P003"
"3996.P001","3996","P001"
"3996.P002","3996","P002"
"3996.P003","3996","P003"
"3999.P001","3999","P001"
"3999.P002","3999","P002"
"3999.P003","3999","P003"
"4003.P001","4003","P001"
"4003.P002","4003","P002"
"4003.P003","4003","P003"
"4004.P001","4004","P001"
"4004.P002","4004","P002"
"4004.P003","4004","P003"
"4021.P001","4021","P001"
"4021.P002","4021","P002"
"4021.P003","4021","P003"
"4022.P001","4022","P001"
"4022.P002","4022","P002"
"4022.P003","4022","P003"
"4025.P001","4025","P001"
"4025.P002","4025","P002"
"4025.P003","4025","P003"
"4026.P001","4026","P001"
"4026.P002","4026","P002"
"4026.P003","4026","P003"
"4032.P001","4032","P001"
"4032.P002","4032","P002"
"4032.P003","4032","P003"
"4042.P001","4042","P001"
"4042.P002","4042","P002"
"4042.P003","4042","P003"
"4043.P001","4043","P001"
"4043.P002","4043","P002"
"4043.P003","4043","P003"
"4044.P001","4044","P001"
"4044.P002","4044","P002"
"4044.P003","4044","P003"
"4045.P001","4045","P001"
"4045.P002","4045","P002"
"4045.P003","4045","P003"
"4046.P001","4046","P001"
"4046.P002","4046","P002"
"4046.P003","4046","P003"
"4047.P001","4047","P001"
"4047.P002","4047","P002"
"4047.P003","4047","P003"
"4048.P001","4048","P001"
"4048.P002","4048","P002"
"4048.P003","4048","P003"
"4051.P001","4051","P001"
"4051.P002","4051","P002"
"4051.P003","4051","P003"
"4052.P001","4052","P001"
"4052.P002","4052","P002"
"4052.P003","4052","P003"
"4054.P001","4054","P001"
"4054.P002","4054","P002"
"4054.P003","4054","P003"
"4055.P001","4055","P001"
"4055.P002","4055","P002"
"4055.P003","4055","P003"
"4056.P001","4056","P001"
"4056.P002","4056","P002"
"4056.P003","4056","P003"
"4057.P001","4057","P001"
"4057.P002","4057","P002"
"4057.P003","4057","P003"
"4061.P001","4061","P001"
"4061.P002","4061","P002"
"4061.P003","4061","P003"
"4063.P001","4063","P001"
"4063.P002","4063","P002"
"4063.P003","4063","P003"
"4065.P001","4065","P001"
"4065.P002","4065","P002"
"4065.P003","4065","P003"
"4066.P001","4066","P001"
"4066.P002","4066","P002"
"4066.P003","4066","P003"
"4068.P001","4068","P001"
"4068.P002","4068","P002"
"4068.P003","4068","P003"
"4070.P001","4070","P001"
"4070.P002","4070","P002"
"4070.P003","4070","P003"
"4071.P001","4071","P001"
"4071.P002","4071","P002"
"4071.P003","4071","P003"
"4072.P001","4072","P001"
"4072.P002","4072","P002"
"4072.P003","4072","P003"
"4073.P001","4073","P001"
"4073.P002","4073","P002"
"4073.P003","4073","P003"
"4074.P001","4074","P001"
"4074.P002","4074","P002"
"4074.P003","4074","P003"
"4082.P001","4082","P001"
"4082.P002","4082","P002"
"4082.P003","4082","P003"
"4084.P001","4084","P001"
"4084.P002","4084","P002"
"4084.P003","4084","P003"
"4085.P001","4085","P001"
"4085.P002","4085","P002"
"4085.P003","4085","P003"
"4086.P001","4086","P001"
"4086.P002","4086","P002"
"4086.P003","4086","P003"
"4087.P001","4087","P001"
"4087.P002","4087","P002"
"4087.P003","4087","P003"
"4088.P001","4088","P001"
"4088.P002","4088","P002"
"4088.P003","4088","P003"
"4089.P001","4089","P001"
"4089.P002","4089","P002"
"4089.P003","4089","P003"
"4091.P001","4091","P001"
"4091.P002","4091","P002"
"4091.P003","4091","P003"
"4093.P001","4093","P001"
"4093.P002","4093","P002"
"4093.P003","4093","P003"
"4099.P001","4099","P001"
"4099.P002","4099","P002"
"4099.P003","4099","P003"
"4100.P001","4100","P001"
"4100.P002","4100","P002"
"4100.P003","4100","P003"
"4101.P001","4101","P001"
"4101.P002","4101","P002"
"4101.P003","4101","P003"
"4102.P001","4102","P001"
"4102.P002","4102","P002"
"4102.P003","4102","P003"
"4104.P001","4104","P001"
"4104.P002","4104","P002"
"4104.P003","4104","P003"
"4106.P001","4106","P001"
"4106.P002","4106","P002"
"4106.P003","4106","P003"
"4107.P001","4107","P001"
"4107.P002","4107","P002"
"4107.P003","4107","P003"
"4108.P001","4108","P001"
"4108.P002","4108","P002"
"4108.P003","4108","P003"
"4109.P001","4109","P001"
"4109.P002","4109","P002"
"4109.P003","4109","P003"
"4110.P001","4110","P001"
"4110.P002","4110","P002"
"4110.P003","4110","P003"
"4111.P001","4111","P001"
"4111.P002","4111","P002"
"4111.P003","4111","P003"
"4112.P001","4112","P001"
"4112.P002","4112","P002"
"4112.P003","4112","P003"
"4114.P001","4114","P001"
"4114.P002","4114","P002"
"4114.P003","4114","P003"
"4115.P001","4115","P001"
"4115.P002","4115","P002"
"4115.P003","4115","P003"
"4116.P001","4116","P001"
"4116.P002","4116","P002"
"4116.P003","4116","P003"
"4117.P001","4117","P001"
"4117.P002","4117","P002"
"4117.P003","4117","P003"
"4119.P001","4119","P001"
"4119.P002","4119","P002"
"4119.P003","4119","P003"
"4121.P001","4121","P001"
"4121.P002","4121","P002"
"4121.P003","4121","P003"
"4122.P001","4122","P001"
"4122.P002","4122","P002"
"4122.P003","4122","P003"
"4123.P001","4123","P001"
"4123.P002","4123","P002"
"4123.P003","4123","P003"
"4124.P001","4124","P001"
"4124.P002","4124","P002"
"4124.P003","4124","P003"
"4125.P001","4125","P001"
"4125.P002","4125","P002"
"4125.P003","4125","P003"
"4126.P001","4126","P001"
"4126.P002","4126","P002"
"4126.P003","4126","P003"
"4127.P001","4127","P001"
"4127.P002","4127","P002"
"4127.P003","4127","P003"
"4128.P001","4128","P001"
"4128.P002","4128","P002"
"4128.P003","4128","P003"
"4129.P001","4129","P001"
"4129.P002","4129","P002"
"4129.P003","4129","P003"
"4130.P001","4130","P001"
"4130.P002","4130","P002"
"4130.P003","4130","P003"
"4131.P001","4131","P001"
"4131.P002","4131","P002"
"4131.P003","4131","P003"
"4132.P001","4132","P001"
"4132.P002","4132","P002"
"4132.P003","4132","P003"
"4134.P001","4134","P001"
"4134.P002","4134","P002"
"4134.P003","4134","P003"
"4135.P001","4135","P001"
"4135.P002","4135","P002"
"4135.P003","4135","P003"
"4136.P001","4136","P001"
"4136.P002","4136","P002"
"4136.P003","4136","P003"
"4137.P001","4137","P001"
"4137.P002","4137","P002"
"4137.P003","4137","P003"
"4138.P001","4138","P001"
"4138.P002","4138","P002"
"4138.P003","4138","P003"
"4140.P001","4140","P001"
"4140.P002","4140","P002"
"4140.P003","4140","P003"
"4141.P001","4141","P001"
"4141.P002","4141","P002"
"4141.P003","4141","P003"
"4142.P001","4142","P001"
"4142.P002","4142","P002"
"4142.P003","4142","P003"
"4143.P001","4143","P001"
"4143.P002","4143","P002"
"4143.P003","4143","P003"
"4144.P001","4144","P001"
"4144.P002","4144","P002"
"4144.P003","4144","P003"
"4147.P001","4147","P001"
"4147.P002","4147","P002"
"4147.P003","4147","P003"
"4149.P001","4149","P001"
"4149.P002","4149","P002"
"4149.P003","4149","P003"
"4151.P001","4151","P001"
"4151.P002","4151","P002"
"4151.P003","4151","P003"
"4152.P001","4152","P001"
"4152.P002","4152","P002"
"4152.P003","4152","P003"
"4153.P001","4153","P001"
"4153.P002","4153","P002"
"4153.P003","4153","P003"
"4155.P001","4155","P001"
"4155.P002","4155","P002"
"4155.P003","4155","P003"
"4157.P001","4157","P001"
"4157.P002","4157","P002"
"4157.P003","4157","P003"
"4159.P001","4159","P001"
"4159.P002","4159","P002"
"4159.P003","4159","P003"
"4160.P001","4160","P001"
"4160.P002","4160","P002"
"4160.P003","4160","P003"
"4163.P001","4163","P001"
"4163.P002","4163","P002"
"4163.P003","4163","P003"
"4170.P001","4170","P001"
"4170.P002","4170","P002"
"4170.P003","4170","P003"
"4171.P001","4171","P001"
"4171.P002","4171","P002"
"4171.P003","4171","P003"
"4173.P001","4173","P001"
"4173.P002","4173","P002"
"4173.P003","4173","P003"
"4175.P001","4175","P001"
"4175.P002","4175","P002"
"4175.P003","4175","P003"
"4177.P001","4177","P001"
"4177.P002","4177","P002"
"4177.P003","4177","P003"
"4178.P001","4178","P001"
"4178.P002","4178","P002"
"4178.P003","4178","P003"
"4185.P001","4185","P001"
"4185.P002","4185","P002"
"4185.P003","4185","P003"
"4189.P001","4189","P001"
"4189.P002","4189","P002"
"4189.P003","4189","P003"
"4194.P001","4194","P001"
"4194.P002","4194","P002"
"4194.P003","4194","P003"
"4197.P001","4197","P001"
"4197.P002","4197","P002"
"4197.P003","4197","P003"
"4201.P001","4201","P001"
"4201.P002","4201","P002"
"4201.P003","4201","P003"
"4203.P001","4203","P001"
"4203.P002","4203","P002"
"4203.P003","4203","P003"
"4205.P001","4205","P001"
"4205.P002","4205","P002"
"4205.P003","4205","P003"
"4209.P001","4209","P001"
"4209.P002","4209","P002"
"4209.P003","4209","P003"
"4218.P001","4218","P001"
"4218.P002","4218","P002"
"4218.P003","4218","P003"
"4219.P001","4219","P001"
"4219.P002","4219","P002"
"4219.P003","4219","P003"
"4220.P001","4220","P001"
"4220.P002","4220","P002"
"4220.P003","4220","P003"
"4223.P001","4223","P001"
"4223.P002","4223","P002"
"4223.P003","4223","P003"
"4230.P001","4230","P001"
"4230.P002","4230","P002"
"4230.P003","4230","P003"
"4232.P001","4232","P001"
"4232.P002","4232","P002"
"4232.P003","4232","P003"
"4233.P001","4233","P001"
"4233.P002","4233","P002"
"4233.P003","4233","P003"
"4234.P001","4234","P001"
"4234.P002","4234","P002"
"4234.P003","4234","P003"
"4239.P001","4239","P001"
"4239.P002","4239","P002"
"4239.P003","4239","P003"
"4241.P001","4241","P001"
"4241.P002","4241","P002"
"4241.P003","4241","P003"
"4243.P001","4243","P001"
"4243.P002","4243","P002"
"4243.P003","4243","P003"
"4246.P001","4246","P001"
"4246.P002","4246","P002"
"4246.P003","4246","P003"
"4248.P001","4248","P001"
"4248.P002","4248","P002"
"4248.P003","4248","P003"
"4251.P001","4251","P001"
"4251.P002","4251","P002"
"4251.P003","4251","P003"
"4258.P001","4258","P001"
"4258.P002","4258","P002"
"4258.P003","4258","P003"
"4261.P001","4261","P001"
"4261.P002","4261","P002"
"4261.P003","4261","P003"
"4262.P001","4262","P001"
"4262.P002","4262","P002"
"4262.P003","4262","P003"
"4267.P001","4267","P001"
"4267.P002","4267","P002"
"4267.P003","4267","P003"
"4268.P001","4268","P001"
"4268.P002","4268","P002"
"4268.P003","4268","P003"
"4270.P001","4270","P001"
"4270.P002","4270","P002"
"4270.P003","4270","P003"
"4271.P001","4271","P001"
"4271.P002","4271","P002"
"4271.P003","4271","P003"
"4273.P001","4273","P001"
"4273.P002","4273","P002"
"4273.P003","4273","P003"
"4275.P001","4275","P001"
"4275.P002","4275","P002"
"4275.P003","4275","P003"
"4278.P001","4278","P001"
"4278.P002","4278","P002"
"4278.P003","4278","P003"
"4283.P001","4283","P001"
"4283.P002","4283","P002"
"4283.P003","4283","P003"
"4288.P001","4288","P001"
"4288.P002","4288","P002"
"4288.P003","4288","P003"
"4295.P001","4295","P001"
"4295.P002","4295","P002"
"4295.P003","4295","P003"
"4305.P001","4305","P001"
"4305.P002","4305","P002"
"4305.P003","4305","P003"
"4307.P001","4307","P001"
"4307.P002","4307","P002"
"4307.P003","4307","P003"
"4309.P001","4309","P001"
"4309.P002","4309","P002"
"4309.P003","4309","P003"
"4319.P001","4319","P001"
"4319.P002","4319","P002"
"4319.P003","4319","P003"
"4321.P001","4321","P001"
"4321.P002","4321","P002"
"4321.P003","4321","P003"
"4323.P001","4323","P001"
"4323.P002","4323","P002"
"4323.P003","4323","P003"
"4324.P001","4324","P001"
"4324.P002","4324","P002"
"4324.P003","4324","P003"
"4325.P001","4325","P001"
"4325.P002","4325","P002"
"4325.P003","4325","P003"
"4326.P001","4326","P001"
"4326.P002","4326","P002"
"4326.P003","4326","P003"
"4330.P001","4330","P001"
"4330.P002","4330","P002"
"4330.P003","4330","P003"
"4333.P001","4333","P001"
"4333.P002","4333","P002"
"4333.P003","4333","P003"
"4335.P001","4335","P001"
"4335.P002","4335","P002"
"4335.P003","4335","P003"
"4343.P001","4343","P001"
"4343.P002","4343","P002"
"4343.P003","4343","P003"
"4350.P001","4350","P001"
"4350.P002","4350","P002"
"4350.P003","4350","P003"
"4351.P001","4351","P001"
"4351.P002","4351","P002"
"4351.P003","4351","P003"
"4352.P001","4352","P001"
"4352.P002","4352","P002"
"4352.P003","4352","P003"
"4355.P001","4355","P001"
"4355.P002","4355","P002"
"4355.P003","4355","P003"
"4356.P001","4356","P001"
"4356.P002","4356","P002"
"4356.P003","4356","P003"
"4359.P001","4359","P001"
"4359.P002","4359","P002"
"4359.P003","4359","P003"
"4362.P001","4362","P001"
"4362.P002","4362","P002"
"4362.P003","4362","P003"
"4363.P001","4363","P001"
"4363.P002","4363","P002"
"4363.P003","4363","P003"
"4364.P001","4364","P001"
"4364.P002","4364","P002"
"4364.P003","4364","P003"
"4366.P001","4366","P001"
"4366.P002","4366","P002"
"4366.P003","4366","P003"
"4368.P001","4368","P001"
"4368.P002","4368","P002"
"4368.P003","4368","P003"
"4371.P001","4371","P001"
"4371.P002","4371","P002"
"4371.P003","4371","P003"
"4373.P001","4373","P001"
"4373.P002","4373","P002"
"4373.P003","4373","P003"
"4374.P001","4374","P001"
"4374.P002","4374","P002"
"4374.P003","4374","P003"
"4375.P001","4375","P001"
"4375.P002","4375","P002"
"4375.P003","4375","P003"
"4377.P001","4377","P001"
"4377.P002","4377","P002"
"4377.P003","4377","P003"
"4381.P001","4381","P001"
"4381.P002","4381","P002"
"4381.P003","4381","P003"
"4387.P001","4387","P001"
"4387.P002","4387","P002"
"4387.P003","4387","P003"
"4390.P001","4390","P001"
"4390.P002","4390","P002"
"4390.P003","4390","P003"
"4392.P001","4392","P001"
"4392.P002","4392","P002"
"4392.P003","4392","P003"
"4394.P001","4394","P001"
"4394.P002","4394","P002"
"4394.P003","4394","P003"
"4395.P001","4395","P001"
"4395.P002","4395","P002"
"4395.P003","4395","P003"
"4397.P001","4397","P001"
"4397.P002","4397","P002"
"4397.P003","4397","P003"
"4398.P001","4398","P001"
"4398.P002","4398","P002"
"4398.P003","4398","P003"
"4399.P001","4399","P001"
"4399.P002","4399","P002"
"4399.P003","4399","P003"
"4400.P001","4400","P001"
"4400.P002","4400","P002"
"4400.P003","4400","P003"
"4402.P001","4402","P001"
"4402.P002","4402","P002"
"4402.P003","4402","P003"
"4406.P001","4406","P001"
"4406.P002","4406","P002"
"4406.P003","4406","P003"
"4407.P001","4407","P001"
"4407.P002","4407","P002"
"4407.P003","4407","P003"
"4410.P001","4410","P001"
"4410.P002","4410","P002"
"4410.P003","4410","P003"
"4411.P001","4411","P001"
"4411.P002","4411","P002"
"4411.P003","4411","P003"
"4417.P001","4417","P001"
"4417.P002","4417","P002"
"4417.P003","4417","P003"
"4419.P001","4419","P001"
"4419.P002","4419","P002"
"4419.P003","4419","P003"
"4422.P001","4422","P001"
"4422.P002","4422","P002"
"4422.P003","4422","P003"
"4423.P001","4423","P001"
"4423.P002","4423","P002"
"4423.P003","4423","P003"
"4425.P001","4425","P001"
"4425.P002","4425","P002"
"4425.P003","4425","P003"
"4428.P001","4428","P001"
"4428.P002","4428","P002"
"4428.P003","4428","P003"
"4430.P001","4430","P001"
"4430.P002","4430","P002"
"4430.P003","4430","P003"
"4432.P001","4432","P001"
"4432.P002","4432","P002"
"4432.P003","4432","P003"
"4433.P001","4433","P001"
"4433.P002","4433","P002"
"4433.P003","4433","P003"
"4434.P001","4434","P001"
"4434.P002","4434","P002"
"4434.P003","4434","P003"
"4435.P001","4435","P001"
"4435.P002","4435","P002"
"4435.P003","4435","P003"
"4437.P001","4437","P001"
"4437.P002","4437","P002"
"4437.P003","4437","P003"
"4441.P001","4441","P001"
"4441.P002","4441","P002"
"4441.P003","4441","P003"
"4444.P001","4444","P001"
"4444.P002","4444","P002"
"4444.P003","4444","P003"
"4445.P001","4445","P001"
"4445.P002","4445","P002"
"4445.P003","4445","P003"
"4446.P001","4446","P001"
"4446.P002","4446","P002"
"4446.P003","4446","P003"
"4447.P001","4447","P001"
"4447.P002","4447","P002"
"4447.P003","4447","P003"
"4450.P001","4450","P001"
