"TrialID","ClipID","EventID"
"3779.P001","3779","P001"
"3779.P002","3779","P002"
"3779.P003","3779","P003"
"3780.P001","3780","P001"
"3780.P002","3780","P002"
"3780.P003","3780","P003"
"3781.P001","3781","P001"
"3781.P002","3781","P002"
"3781.P003","3781","P003"
"3784.P001","3784","P001"
"3784.P002","3784","P002"
"3784.P003","3784","P003"
"3788.P001","3788","P001"
"3788.P002","3788","P002"
"3788.P003","3788","P003"
"3789.P001","3789","P001"
"3789.P002","3789","P002"
"3789.P003","3789","P003"
"3791.P001","3791","P001"
"3791.P002","3791","P002"
"3791.P003","3791","P003"
"3792.P001","3792","P001"
"3792.P002","3792","P002"
"3792.P003","3792","P003"
"3793.P001","3793","P001"
"3793.P002","3793","P002"
"3793.P003","3793","P003"
"3795.P001","3795","P001"
"3795.P002","3795","P002"
"3795.P003","3795","P003"
"3801.P001","3801","P001"
"3801.P002","3801","P002"
"3801.P003","3801","P003"
"3806.P001","3806","P001"
"3806.P002","3806","P002"
"3806.P003","3806","P003"
"3807.P001","3807","P001"
"3807.P002","3807","P002"
"3807.P003","3807","P003"
"3810.P001","3810","P001"
"3810.P002","3810","P002"
"3810.P003","3810","P003"
"3815.P001","3815","P001"
"3815.P002","3815","P002"
"3815.P003","3815","P003"
"3816.P001","3816","P001"
"3816.P002","3816","P002"
"3816.P003","3816","P003"
"3818.P001","3818","P001"
"3818.P002","3818","P002"
"3818.P003","3818","P003"
"3820.P001","3820","P001"
"3820.P002","3820","P002"
"3820.P003","3820","P003"
"3825.P001","3825","P001"
"3825.P002","3825","P002"
"3825.P003","3825","P003"
"3826.P001","3826","P001"
"3826.P002","3826","P002"
"3826.P003","3826","P003"
"3832.P001","3832","P001"
"3832.P002","3832","P002"
"3832.P003","3832","P003"
"3839.P001","3839","P001"
"3839.P002","3839","P002"
"3839.P003","3839","P003"
"3840.P001","3840","P001"
"3840.P002","3840","P002"
"3840.P003","3840","P003"
"3847.P001","3847","P001"
"3847.P002","3847","P002"
"3847.P003","3847","P003"
"3849.P001","3849","P001"
"3849.P002","3849","P002"
"3849.P003","3849","P003"
"3850.P001","3850","P001"
"3850.P002","3850","P002"
"3850.P003","3850","P003"
"3857.P001","3857","P001"
"3857.P002","3857","P002"
"3857.P003","3857","P003"
"3862.P001","3862","P001"
"3862.P002","3862","P002"
"3862.P003","3862","P003"
"3863.P001","3863","P001"
"3863.P002","3863","P002"
"3863.P003","3863","P003"
"3864.P001","3864","P001"
"3864.P002","3864","P002"
"3864.P003","3864","P003"
"3867.P001","3867","P001"
"3867.P002","3867","P002"
"3867.P003","3867","P003"
"3868.P001","3868","P001"
"3868.P002","3868","P002"
"3868.P003","3868","P003"
"3869.P001","3869","P001"
"3869.P002","3869","P002"
"3869.P003","3869","P003"
"3870.P001","3870","P001"
"3870.P002","3870","P002"
"3870.P003","3870","P003"
"3872.P001","3872","P001"
"3872.P002","3872","P002"
"3872.P003","3872","P003"
"3873.P001","3873","P001"
"3873.P002","3873","P002"
"3873.P003","3873","P003"
"3874.P001","3874","P001"
"3874.P002","3874","P002"
"3874.P003","3874","P003"
"3875.P001","3875","P001"
"3875.P002","3875","P002"
"3875.P003","3875","P003"
"3878.P001","3878","P001"
"3878.P002","3878","P002"
"3878.P003","3878","P003"
"3879.P001","3879","P001"
"3879.P002","3879","P002"
"3879.P003","3879","P003"
"3883.P001","3883","P001"
"3883.P002","3883","P002"
"3883.P003","3883","P003"
"3884.P001","3884","P001"
"3884.P002","3884","P002"
"3884.P003","3884","P003"
"3886.P001","3886","P001"
"3886.P002","3886","P002"
"3886.P003","3886","P003"
"3887.P001","3887","P001"
"3887.P002","3887","P002"
"3887.P003","3887","P003"
"3890.P001","3890","P001"
"3890.P002","3890","P002"
"3890.P003","3890","P003"
"3892.P001","3892","P001"
"3892.P002","3892","P002"
"3892.P003","3892","P003"
"3893.P001","3893","P001"
"3893.P002","3893","P002"
"3893.P003","3893","P003"
"3895.P001","3895","P001"
"3895.P002","3895","P002"
"3895.P003","3895","P003"
"3899.P001","3899","P001"
"3899.P002","3899","P002"
"3899.P003","3899","P003"
"3902.P001","3902","P001"
"3902.P002","3902","P002"
"3902.P003","3902","P003"
"3903.P001","3903","P001"
"3903.P002","3903","P002"
"3903.P003","3903","P003"
"3904.P001","3904","P001"
"3904.P002","3904","P002"
"3904.P003","3904","P003"
"3905.P001","3905","P001"
"3905.P002","3905","P002"
"3905.P003","3905","P003"
"3909.P001","3909","P001"
"3909.P002","3909","P002"
"3909.P003","3909","P003"
"3910.P001","3910","P001"
"3910.P002","3910","P002"
"3910.P003","3910","P003"
"3911.P001","3911","P001"
"3911.P002","3911","P002"
"3911.P003","3911","P003"
"3913.P001","3913","P001"
"3913.P002","3913","P002"
"3913.P003","3913","P003"
"3914.P001","3914","P001"
"3914.P002","3914","P002"
"3914.P003","3914","P003"
"3915.P001","3915","P001"
"3915.P002","3915","P002"
"3915.P003","3915","P003"
"3918.P001","3918","P001"
"3918.P002","3918","P002"
"3918.P003","3918","P003"
"3921.P001","3921","P001"
"3921.P002","3921","P002"
"3921.P003","3921","P003"
"3922.P001","3922","P001"
"3922.P002","3922","P002"
"3922.P003","3922","P003"
"3923.P001","3923","P001"
"3923.P002","3923","P002"
"3923.P003","3923","P003"
"3924.P001","3924","P001"
"3924.P002","3924","P002"
"3924.P003","3924","P003"
"3927.P001","3927","P001"
"3927.P002","3927","P002"
"3927.P003","3927","P003"
"3928.P001","3928","P001"
"3928.P002","3928","P002"
"3928.P003","3928","P003"
"3929.P001","3929","P001"
"3929.P002","3929","P002"
"3929.P003","3929","P003"
"3932.P001","3932","P001"
"3932.P002","3932","P002"
"3932.P003","3932","P003"
"3939.P001","3939","P001"
"3939.P002","3939","P002"
"3939.P003","3939","P003"
"3944.P001","3944","P001"
"3944.P002","3944","P002"
"3944.P003","3944","P003"
"3945.P001","3945","P001"
"3945.P002","3945","P002"
"3945.P003","3945","P003"
"3946.P001","3946","P001"
"3946.P002","3946","P002"
"3946.P003","3946","P003"
"3947.P001","3947","P001"
"3947.P002","3947","P002"
"3947.P003","3947","P003"
"3948.P001","3948","P001"
"3948.P002","3948","P002"
"3948.P003","3948","P003"
"3949.P001","3949","P001"
"3949.P002","3949","P002"
"3949.P003","3949","P003"
"3950.P001","3950","P001"
"3950.P002","3950","P002"
"3950.P003","3950","P003"
"3951.P001","3951","P001"
"3951.P002","3951","P002"
"3951.P003","3951","P003"
"3954.P001","3954","P001"
"3954.P002","3954","P002"
"3954.P003","3954","P003"
"3955.P001","3955","P001"
"3955.P002","3955","P002"
"3955.P003","3955","P003"
"3957.P001","3957","P001"
"3957.P002","3957","P002"
"3957.P003","3957","P003"
"3960.P001","3960","P001"
"3960.P002","3960","P002"
"3960.P003","3960","P003"
"3976.P001","3976","P001"
"3976.P002","3976","P002"
"3976.P003","3976","P003"
"3983.P001","3983","P001"
"3983.P002","3983","P002"
"3983.P003","3983","P003"
"3985.P001","3985","P001"
"3985.P002","3985","P002"
"3985.P003","3985","P003"
"4018.P001","4018","P001"
"4018.P002","4018","P002"
"4018.P003","4018","P003"
"4023.P001","4023","P001"
"4023.P002","4023","P002"
"4023.P003","4023","P003"
"4027.P001","4027","P001"
"4027.P002","4027","P002"
"4027.P003","4027","P003"
"4035.P001","4035","P001"
"4035.P002","4035","P002"
"4035.P003","4035","P003"
"4036.P001","4036","P001"
"4036.P002","4036","P002"
"4036.P003","4036","P003"
"4039.P001","4039","P001"
"4039.P002","4039","P002"
"4039.P003","4039","P003"
"4040.P001","4040","P001"
"4040.P002","4040","P002"
"4040.P003","4040","P003"
"4041.P001","4041","P001"
"4041.P002","4041","P002"
"4041.P003","4041","P003"
"4049.P001","4049","P001"
"4049.P002","4049","P002"
"4049.P003","4049","P003"
"4062.P001","4062","P001"
"4062.P002","4062","P002"
"4062.P003","4062","P003"
"4064.P001","4064","P001"
"4064.P002","4064","P002"
"4064.P003","4064","P003"
"4069.P001","4069","P001"
"4069.P002","4069","P002"
"4069.P003","4069","P003"
"4076.P001","4076","P001"
"4076.P002","4076","P002"
"4076.P003","4076","P003"
"4083.P001","4083","P001"
"4083.P002","4083","P002"
"4083.P003","4083","P003"
"4090.P001","4090","P001"
"4090.P002","4090","P002"
"4090.P003","4090","P003"
"4092.P001","4092","P001"
"4092.P002","4092","P002"
"4092.P003","4092","P003"
"4095.P001","4095","P001"
"4095.P002","4095","P002"
"4095.P003","4095","P003"
"4105.P001","4105","P001"
"4105.P002","4105","P002"
"4105.P003","4105","P003"
"4113.P001","4113","P001"
"4113.P002","4113","P002"
"4113.P003","4113","P003"
"4118.P001","4118","P001"
"4118.P002","4118","P002"
"4118.P003","4118","P003"
"4120.P001","4120","P001"
"4120.P002","4120","P002"
"4120.P003","4120","P003"
"4133.P001","4133","P001"
"4133.P002","4133","P002"
"4133.P003","4133","P003"
"4139.P001","4139","P001"
"4139.P002","4139","P002"
"4139.P003","4139","P003"
"4145.P001","4145","P001"
"4145.P002","4145","P002"
"4145.P003","4145","P003"
"4146.P001","4146","P001"
"4146.P002","4146","P002"
"4146.P003","4146","P003"
"4161.P001","4161","P001"
"4161.P002","4161","P002"
"4161.P003","4161","P003"
"4164.P001","4164","P001"
"4164.P002","4164","P002"
"4164.P003","4164","P003"
"4166.P001","4166","P001"
"4166.P002","4166","P002"
"4166.P003","4166","P003"
"4167.P001","4167","P001"
"4167.P002","4167","P002"
"4167.P003","4167","P003"
"4168.P001","4168","P001"
"4168.P002","4168","P002"
"4168.P003","4168","P003"
"4172.P001","4172","P001"
"4172.P002","4172","P002"
"4172.P003","4172","P003"
"4174.P001","4174","P001"
"4174.P002","4174","P002"
"4174.P003","4174","P003"
"4180.P001","4180","P001"
"4180.P002","4180","P002"
"4180.P003","4180","P003"
"4182.P001","4182","P001"
"4182.P002","4182","P002"
"4182.P003","4182","P003"
"4183.P001","4183","P001"
"4183.P002","4183","P002"
"4183.P003","4183","P003"
"4184.P001","4184","P001"
"4184.P002","4184","P002"
"4184.P003","4184","P003"
"4186.P001","4186","P001"
"4186.P002","4186","P002"
"4186.P003","4186","P003"
"4187.P001","4187","P001"
"4187.P002","4187","P002"
"4187.P003","4187","P003"
"4190.P001","4190","P001"
"4190.P002","4190","P002"
"4190.P003","4190","P003"
"4191.P001","4191","P001"
"4191.P002","4191","P002"
"4191.P003","4191","P003"
"4193.P001","4193","P001"
"4193.P002","4193","P002"
"4193.P003","4193","P003"
"4195.P001","4195","P001"
"4195.P002","4195","P002"
"4195.P003","4195","P003"
"4196.P001","4196","P001"
"4196.P002","4196","P002"
"4196.P003","4196","P003"
"4198.P001","4198","P001"
"4198.P002","4198","P002"
"4198.P003","4198","P003"
"4200.P001","4200","P001"
"4200.P002","4200","P002"
"4200.P003","4200","P003"
"4202.P001","4202","P001"
"4202.P002","4202","P002"
"4202.P003","4202","P003"
"4204.P001","4204","P001"
"4204.P002","4204","P002"
"4204.P003","4204","P003"
"4207.P001","4207","P001"
"4207.P002","4207","P002"
"4207.P003","4207","P003"
"4208.P001","4208","P001"
"4208.P002","4208","P002"
"4208.P003","4208","P003"
"4210.P001","4210","P001"
"4210.P002","4210","P002"
"4210.P003","4210","P003"
"4212.P001","4212","P001"
"4212.P002","4212","P002"
"4212.P003","4212","P003"
"4213.P001","4213","P001"
"4213.P002","4213","P002"
"4213.P003","4213","P003"
"4214.P001","4214","P001"
"4214.P002","4214","P002"
"4214.P003","4214","P003"
"4217.P001","4217","P001"
"4217.P002","4217","P002"
"4217.P003","4217","P003"
"4221.P001","4221","P001"
"4221.P002","4221","P002"
"4221.P003","4221","P003"
"4222.P001","4222","P001"
"4222.P002","4222","P002"
"4222.P003","4222","P003"
"4225.P001","4225","P001"
"4225.P002","4225","P002"
"4225.P003","4225","P003"
"4226.P001","4226","P001"
"4226.P002","4226","P002"
"4226.P003","4226","P003"
"4228.P001","4228","P001"
"4228.P002","4228","P002"
"4228.P003","4228","P003"
"4231.P001","4231","P001"
"4231.P002","4231","P002"
"4231.P003","4231","P003"
"4235.P001","4235","P001"
"4235.P002","4235","P002"
"4235.P003","4235","P003"
"4236.P001","4236","P001"
"4236.P002","4236","P002"
"4236.P003","4236","P003"
"4237.P001","4237","P001"
"4237.P002","4237","P002"
"4237.P003","4237","P003"
"4238.P001","4238","P001"
"4238.P002","4238","P002"
"4238.P003","4238","P003"
"4240.P001","4240","P001"
"4240.P002","4240","P002"
"4240.P003","4240","P003"
"4242.P001","4242","P001"
"4242.P002","4242","P002"
"4242.P003","4242","P003"
"4244.P001","4244","P001"
"4244.P002","4244","P002"
"4244.P003","4244","P003"
"4245.P001","4245","P001"
"4245.P002","4245","P002"
"4245.P003","4245","P003"
"4247.P001","4247","P001"
"4247.P002","4247","P002"
"4247.P003","4247","P003"
"4250.P001","4250","P001"
"4250.P002","4250","P002"
"4250.P003","4250","P003"
"4253.P001","4253","P001"
"4253.P002","4253","P002"
"4253.P003","4253","P003"
"4263.P001","4263","P001"
"4263.P002","4263","P002"
"4263.P003","4263","P003"
"4266.P001","4266","P001"
"4266.P002","4266","P002"
"4266.P003","4266","P003"
"4269.P001","4269","P001"
"4269.P002","4269","P002"
"4269.P003","4269","P003"
"4272.P001","4272","P001"
"4272.P002","4272","P002"
"4272.P003","4272","P003"
"4276.P001","4276","P001"
"4276.P002","4276","P002"
"4276.P003","4276","P003"
"4277.P001","4277","P001"
"4277.P002","4277","P002"
"4277.P003","4277","P003"
"4279.P001","4279","P001"
"4279.P002","4279","P002"
"4279.P003","4279","P003"
"4280.P001","4280","P001"
"4280.P002","4280","P002"
"4280.P003","4280","P003"
"4281.P001","4281","P001"
"4281.P002","4281","P002"
"4281.P003","4281","P003"
"4282.P001","4282","P001"
"4282.P002","4282","P002"
"4282.P003","4282","P003"
"4286.P001","4286","P001"
"4286.P002","4286","P002"
"4286.P003","4286","P003"
"4292.P001","4292","P001"
"4292.P002","4292","P002"
"4292.P003","4292","P003"
"4299.P001","4299","P001"
"4299.P002","4299","P002"
"4299.P003","4299","P003"
"4301.P001","4301","P001"
"4301.P002","4301","P002"
"4301.P003","4301","P003"
"4304.P001","4304","P001"
"4304.P002","4304","P002"
"4304.P003","4304","P003"
"4312.P001","4312","P001"
"4312.P002","4312","P002"
"4312.P003","4312","P003"
"4320.P001","4320","P001"
"4320.P002","4320","P002"
"4320.P003","4320","P003"
"4327.P001","4327","P001"
"4327.P002","4327","P002"
"4327.P003","4327","P003"
"4329.P001","4329","P001"
"4329.P002","4329","P002"
"4329.P003","4329","P003"
"4331.P001","4331","P001"
"4331.P002","4331","P002"
"4331.P003","4331","P003"
"4336.P001","4336","P001"
"4336.P002","4336","P002"
"4336.P003","4336","P003"
"4340.P001","4340","P001"
"4340.P002","4340","P002"
"4340.P003","4340","P003"
"4341.P001","4341","P001"
"4341.P002","4341","P002"
"4341.P003","4341","P003"
"4342.P001","4342","P001"
"4342.P002","4342","P002"
"4342.P003","4342","P003"
"4344.P001","4344","P001"
"4344.P002","4344","P002"
"4344.P003","4344","P003"
"4345.P001","4345","P001"
"4345.P002","4345","P002"
"4345.P003","4345","P003"
"4346.P001","4346","P001"
"4346.P002","4346","P002"
"4346.P003","4346","P003"
"4348.P001","4348","P001"
"4348.P002","4348","P002"
"4348.P003","4348","P003"
"4358.P001","4358","P001"
"4358.P002","4358","P002"
"4358.P003","4358","P003"
"4360.P001","4360","P001"
"4360.P002","4360","P002"
"4360.P003","4360","P003"
"4361.P001","4361","P001"
"4361.P002","4361","P002"
"4361.P003","4361","P003"
"4365.P001","4365","P001"
"4365.P002","4365","P002"
"4365.P003","4365","P003"
"4379.P001","4379","P001"
"4379.P002","4379","P002"
"4379.P003","4379","P003"
"4382.P001","4382","P001"
"4382.P002","4382","P002"
"4382.P003","4382","P003"
"4385.P001","4385","P001"
"4385.P002","4385","P002"
"4385.P003","4385","P003"
"4386.P001","4386","P001"
"4386.P002","4386","P002"
"4386.P003","4386","P003"
"4388.P001","4388","P001"
"4388.P002","4388","P002"
"4388.P003","4388","P003"
"4401.P001","4401","P001"
"4401.P002","4401","P002"
"4401.P003","4401","P003"
"4404.P001","4404","P001"
"4404.P002","4404","P002"
"4404.P003","4404","P003"
"4405.P001","4405","P001"
"4405.P002","4405","P002"
"4405.P003","4405","P003"
"4409.P001","4409","P001"
"4409.P002","4409","P002"
"4409.P003","4409","P003"
"4412.P001","4412","P001"
"4412.P002","4412","P002"
"4412.P003","4412","P003"
"4415.P001","4415","P001"
"4415.P002","4415","P002"
"4415.P003","4415","P003"
"4416.P001","4416","P001"
"4416.P002","4416","P002"
"4416.P003","4416","P003"
"4418.P001","4418","P001"
"4418.P002","4418","P002"
"4418.P003","4418","P003"
"4420.P001","4420","P001"
"4420.P002","4420","P002"
"4420.P003","4420","P003"
"4421.P001","4421","P001"
"4421.P002","4421","P002"
"4421.P003","4421","P003"
"4424.P001","4424","P001"
"4424.P002","4424","P002"
"4424.P003","4424","P003"
"4426.P001","4426","P001"
"4426.P002","4426","P002"
"4426.P003","4426","P003"
"4431.P001","4431","P001"
"4431.P002","4431","P002"
"4431.P003","4431","P003"
"4438.P001","4438","P001"
"4438.P002","4438","P002"
"4438.P003","4438","P003"
"4442.P001","4442","P001"
"4442.P002","4442","P002"
"4442.P003","4442","P003"
"4448.P001","4448","P001"
"4448.P002","4448","P002"
"4448.P003","4448","P003"
"4449.P001","4449","P001"
"4449.P002","4449","P002"
"4449.P003","4449","P003"
"4469.P001","4469","P001"
"4469.P002","4469","P002"
"4469.P003","4469","P003"
"4470.P001","4470","P001"
"4470.P002","4470","P002"
"4470.P003","4470","P003"
"4471.P001","4471","P001"
"4471.P002","4471","P002"
"4471.P003","4471","P003"
"4473.P001","4473","P001"
"4473.P002","4473","P002"
"4473.P003","4473","P003"
"386.P001","386","P001"
"386.P002","386","P002"
"386.P003","386","P003"
"389.P001","389","P001"
"389.P002","389","P002"
"389.P003","389","P003"
"496.P001","496","P001"
"496.P002","496","P002"
"496.P003","496","P003"
"520.P001","520","P001"
"520.P002","520","P002"
"520.P003","520","P003"
"545.P001","545","P001"
"545.P002","545","P002"
"545.P003","545","P003"
"637.P001","637","P001"
"637.P002","637","P002"
"637.P003","637","P003"
"849.P001","849","P001"
"849.P002","849","P002"
"849.P003","849","P003"
"932.P001","932","P001"
"932.P002","932","P002"
"932.P003","932","P003"
"1100.P001","1100","P001"
"1100.P002","1100","P002"
"1100.P003","1100","P003"
"1157.P001","1157","P001"
"1157.P002","1157","P002"
"1157.P003","1157","P003"
"1503.P001","1503","P001"
"1503.P002","1503","P002"
"1503.P003","1503","P003"
"1589.P001","1589","P001"
"1589.P002","1589","P002"
"1589.P003","1589","P003"
"1617.P001","1617","P001"
"1617.P002","1617","P002"
"1617.P003","1617","P003"
"1633.P001","1633","P001"
"1633.P002","1633","P002"
"1633.P003","1633","P003"
"1690.P001","1690","P001"
"1690.P002","1690","P002"
"1690.P003","1690","P003"
"1705.P001","1705","P001"
"1705.P002","1705","P002"
"1705.P003","1705","P003"
"1711.P001","1711","P001"
"1711.P002","1711","P002"
"1711.P003","1711","P003"
"1716.P001","1716","P001"
"1716.P002","1716","P002"
"1716.P003","1716","P003"
"1717.P001","1717","P001"
"1717.P002","1717","P002"
"1717.P003","1717","P003"
"1721.P001","1721","P001"
"1721.P002","1721","P002"
"1721.P003","1721","P003"
"1730.P001","1730","P001"
"1730.P002","1730","P002"
"1730.P003","1730","P003"
"1740.P001","1740","P001"
"1740.P002","1740","P002"
"1740.P003","1740","P003"
"1743.P001","1743","P001"
"1743.P002","1743","P002"
"1743.P003","1743","P003"
"1746.P001","1746","P001"
"1746.P002","1746","P002"
"1746.P003","1746","P003"
"1749.P001","1749","P001"
"1749.P002","1749","P002"
"1749.P003","1749","P003"
"1756.P001","1756","P001"
"1756.P002","1756","P002"
"1756.P003","1756","P003"
"1759.P001","1759","P001"
"1759.P002","1759","P002"
"1759.P003","1759","P003"
"1768.P001","1768","P001"
"1768.P002","1768","P002"
"1768.P003","1768","P003"
"1786.P001","1786","P001"
"1786.P002","1786","P002"
"1786.P003","1786","P003"
"1795.P001","1795","P001"
"1795.P002","1795","P002"
"1795.P003","1795","P003"
"1833.P001","1833","P001"
"1833.P002","1833","P002"
"1833.P003","1833","P003"
"1888.P001","1888","P001"
"1888.P002","1888","P002"
"1888.P003","1888","P003"
"1893.P001","1893","P001"
"1893.P002","1893","P002"
"1893.P003","1893","P003"
"1954.P001","1954","P001"
"1954.P002","1954","P002"
"1954.P003","1954","P003"
"1959.P001","1959","P001"
"1959.P002","1959","P002"
"1959.P003","1959","P003"
"1962.P001","1962","P001"
"1962.P002","1962","P002"
"1962.P003","1962","P003"
"1976.P001","1976","P001"
"1976.P002","1976","P002"
"1976.P003","1976","P003"
"1982.P001","1982","P001"
"1982.P002","1982","P002"
"1982.P003","1982","P003"
"1989.P001","1989","P001"
"1989.P002","1989","P002"
"1989.P003","1989","P003"
"1990.P001","1990","P001"
"1990.P002","1990","P002"
"1990.P003","1990","P003"
"2029.P001","2029","P001"
"2029.P002","2029","P002"
"2029.P003","2029","P003"
"2038.P001","2038","P001"
"2038.P002","2038","P002"
"2038.P003","2038","P003"
"2043.P001","2043","P001"
"2043.P002","2043","P002"
"2043.P003","2043","P003"
"2057.P001","2057","P001"
"2057.P002","2057","P002"
"2057.P003","2057","P003"
"2073.P001","2073","P001"
"2073.P002","2073","P002"
"2073.P003","2073","P003"
"2077.P001","2077","P001"
"2077.P002","2077","P002"
"2077.P003","2077","P003"
"2090.P001","2090","P001"
"2090.P002","2090","P002"
"2090.P003","2090","P003"
"2095.P001","2095","P001"
"2095.P002","2095","P002"
"2095.P003","2095","P003"
"2127.P001","2127","P001"
"2127.P002","2127","P002"
"2127.P003","2127","P003"
"2166.P001","2166","P001"
"2166.P002","2166","P002"
"2166.P003","2166","P003"
"2202.P001","2202","P001"
"2202.P002","2202","P002"
"2202.P003","2202","P003"
"2204.P001","2204","P001"
"2204.P002","2204","P002"
"2204.P003","2204","P003"
"2213.P001","2213","P001"
"2213.P002","2213","P002"
"2213.P003","2213","P003"
"2246.P001","2246","P001"
"2246.P002","2246","P002"
"2246.P003","2246","P003"
"2251.P001","2251","P001"
"2251.P002","2251","P002"
"2251.P003","2251","P003"
"2252.P001","2252","P001"
"2252.P002","2252","P002"
"2252.P003","2252","P003"
"2256.P001","2256","P001"
"2256.P002","2256","P002"
"2256.P003","2256","P003"
"2288.P001","2288","P001"
"2288.P002","2288","P002"
"2288.P003","2288","P003"
"2305.P001","2305","P001"
"2305.P002","2305","P002"
"2305.P003","2305","P003"
"2331.P001","2331","P001"
"2331.P002","2331","P002"
"2331.P003","2331","P003"
"2340.P001","2340","P001"
"2340.P002","2340","P002"
"2340.P003","2340","P003"
"2341.P001","2341","P001"
"2341.P002","2341","P002"
"2341.P003","2341","P003"
"2343.P001","2343","P001"
"2343.P002","2343","P002"
"2343.P003","2343","P003"
"2346.P001","2346","P001"
"2346.P002","2346","P002"
"2346.P003","2346","P003"
"2347.P001","2347","P001"
"2347.P002","2347","P002"
"2347.P003","2347","P003"
"2406.P001","2406","P001"
"2406.P002","2406","P002"
"2406.P003","2406","P003"
"2431.P001","2431","P001"
"2431.P002","2431","P002"
"2431.P003","2431","P003"
"2432.P001","2432","P001"
"2432.P002","2432","P002"
"2432.P003","2432","P003"
"2433.P001","2433","P001"
"2433.P002","2433","P002"
"2433.P003","2433","P003"
"2435.P001","2435","P001"
"2435.P002","2435","P002"
"2435.P003","2435","P003"
"2444.P001","2444","P001"
"2444.P002","2444","P002"
"2444.P003","2444","P003"
"2447.P001","2447","P001"
"2447.P002","2447","P002"
"2447.P003","2447","P003"
"2451.P001","2451","P001"
"2451.P002","2451","P002"
"2451.P003","2451","P003"
"2455.P001","2455","P001"
"2455.P002","2455","P002"
"2455.P003","2455","P003"
"2458.P001","2458","P001"
"2458.P002","2458","P002"
"2458.P003","2458","P003"
"2463.P001","2463","P001"
"2463.P002","2463","P002"
"2463.P003","2463","P003"
"2478.P001","2478","P001"
"2478.P002","2478","P002"
"2478.P003","2478","P003"
"2494.P001","2494","P001"
"2494.P002","2494","P002"
"2494.P003","2494","P003"
"2497.P001","2497","P001"
"2497.P002","2497","P002"
"2497.P003","2497","P003"
"2498.P001","2498","P001"
"2498.P002","2498","P002"
"2498.P003","2498","P003"
"2506.P001","2506","P001"
"2506.P002","2506","P002"
"2506.P003","2506","P003"
"2510.P001","2510","P001"
"2510.P002","2510","P002"
"2510.P003","2510","P003"
"2515.P001","2515","P001"
"2515.P002","2515","P002"
"2515.P003","2515","P003"
"2517.P001","2517","P001"
"2517.P002","2517","P002"
"2517.P003","2517","P003"
"2519.P001","2519","P001"
"2519.P002","2519","P002"
"2519.P003","2519","P003"
"2520.P001","2520","P001"
"2520.P002","2520","P002"
"2520.P003","2520","P003"
"2527.P001","2527","P001"
"2527.P002","2527","P002"
"2527.P003","2527","P003"
"2531.P001","2531","P001"
"2531.P002","2531","P002"
"2531.P003","2531","P003"
"2535.P001","2535","P001"
"2535.P002","2535","P002"
"2535.P003","2535","P003"
"2537.P001","2537","P001"
"2537.P002","2537","P002"
"2537.P003","2537","P003"
"2538.P001","2538","P001"
"2538.P002","2538","P002"
"2538.P003","2538","P003"
"2540.P001","2540","P001"
"2540.P002","2540","P002"
"2540.P003","2540","P003"
"2541.P001","2541","P001"
"2541.P002","2541","P002"
"2541.P003","2541","P003"
"2542.P001","2542","P001"
"2542.P002","2542","P002"
"2542.P003","2542","P003"
"2543.P001","2543","P001"
"2543.P002","2543","P002"
"2543.P003","2543","P003"
"2544.P001","2544","P001"
"2544.P002","2544","P002"
"2544.P003","2544","P003"
"2546.P001","2546","P001"
"2546.P002","2546","P002"
"2546.P003","2546","P003"
"2570.P001","2570","P001"
"2570.P002","2570","P002"
"2570.P003","2570","P003"
"2585.P001","2585","P001"
"2585.P002","2585","P002"
"2585.P003","2585","P003"
"2591.P001","2591","P001"
"2591.P002","2591","P002"
"2591.P003","2591","P003"
"2625.P001","2625","P001"
"2625.P002","2625","P002"
"2625.P003","2625","P003"
"2628.P001","2628","P001"
"2628.P002","2628","P002"
"2628.P003","2628","P003"
"2629.P001","2629","P001"
"2629.P002","2629","P002"
"2629.P003","2629","P003"
"2630.P001","2630","P001"
"2630.P002","2630","P002"
"2630.P003","2630","P003"
"2732.P001","2732","P001"
"2732.P002","2732","P002"
"2732.P003","2732","P003"
"2799.P001","2799","P001"
"2799.P002","2799","P002"
"2799.P003","2799","P003"
"3011.P001","3011","P001"
"3011.P002","3011","P002"
"3011.P003","3011","P003"
"3060.P001","3060","P001"
"3060.P002","3060","P002"
"3060.P003","3060","P003"
"3083.P001","3083","P001"
"3083.P002","3083","P002"
"3083.P003","3083","P003"
"3085.P001","3085","P001"
"3085.P002","3085","P002"
"3085.P003","3085","P003"
"3109.P001","3109","P001"
"3109.P002","3109","P002"
"3109.P003","3109","P003"
"3237.P001","3237","P001"
"3237.P002","3237","P002"
"3237.P003","3237","P003"
"3272.P001","3272","P001"
"3272.P002","3272","P002"
"3272.P003","3272","P003"
"3290.P001","3290","P001"
"3290.P002","3290","P002"
"3290.P003","3290","P003"
"3291.P001","3291","P001"
"3291.P002","3291","P002"
"3291.P003","3291","P003"
"3341.P001","3341","P001"
"3341.P002","3341","P002"
"3341.P003","3341","P003"
"3354.P001","3354","P001"
"3354.P002","3354","P002"
"3354.P003","3354","P003"
"3459.P001","3459","P001"
"3459.P002","3459","P002"
"3459.P003","3459","P003"
"3515.P001","3515","P001"
"3515.P002","3515","P002"
"3515.P003","3515","P003"
"3594.P001","3594","P001"
"3594.P002","3594","P002"
"3594.P003","3594","P003"
"3630.P001","3630","P001"
"3630.P002","3630","P002"
"3630.P003","3630","P003"
